Ensembl_ID	Symbol	chrom	chromStart	chromEnd	ClassType
ENSG00000085733.14	CTTN	chr11	70398404	70436584	protein_coding
ENSG00000077063.9	CTTNBP2	chr7	117710651	117874139	protein_coding
ENSG00000143079.13	CTTNBP2NL	chr1	112396181	112463456	protein_coding
ENSG00000142544.6	CTU1	chr19	51097606	51108370	protein_coding
ENSG00000174177.11	CTU2	chr16	88706463	88715386	protein_coding
ENSG00000178531.5	CTXN1	chr19	7924485	7926166	protein_coding
ENSG00000233932.4	CTXN2	chr15	48191539	48203756	protein_coding
ENSG00000205279.7	CTXN3	chr5	127649044	127658630	protein_coding
ENSG00000107611.13	CUBN	chr10	16823964	17129831	protein_coding
ENSG00000180891.11	CUEDC1	chr17	57861243	57955323	protein_coding
ENSG00000107874.9	CUEDC2	chr10	102423245	102432661	protein_coding
ENSG00000055130.14	CUL1	chr7	148697914	148801036	protein_coding
ENSG00000108094.13	CUL2	chr10	35008551	35090642	protein_coding
ENSG00000036257.11	CUL3	chr2	224470150	224585397	protein_coding
ENSG00000139842.13	CUL4A	chr13	113208193	113267108	protein_coding
ENSG00000158290.15	CUL4B	chrX	120524609	120575794	protein_coding
ENSG00000166266.12	CUL5	chr11	108008733	108107776	protein_coding
ENSG00000044090.7	CUL7	chr6	43037617	43053945	protein_coding
ENSG00000112659.12	CUL9	chr6	43182175	43224587	protein_coding
ENSG00000112514.14	CUTA	chr6	33416442	33418317	protein_coding
ENSG00000119929.11	CUTC	chr10	99702558	99756134	protein_coding
ENSG00000257923.8	CUX1	chr7	101815904	102283957	protein_coding
ENSG00000111249.12	CUX2	chr12	111034024	111350554	protein_coding
ENSG00000138161.11	CUZD1	chr10	122832149	122850793	protein_coding
ENSG00000150316.10	CWC15	chr11	94962622	94973612	protein_coding
ENSG00000163510.12	CWC22	chr2	179944876	180007113	protein_coding
ENSG00000273559.3	CWC25	chr17	38800434	38825481	protein_coding
ENSG00000153015.14	CWC27	chr5	64768930	65018763	protein_coding
ENSG00000095485.15	CWF19L1	chr10	100232298	100267680	protein_coding
ENSG00000152404.14	CWF19L2	chr11	107326345	107457844	protein_coding
ENSG00000109182.10	CWH43	chr4	48986247	49062081	protein_coding
ENSG00000006210.6	CX3CL1	chr16	57372458	57385048	protein_coding
ENSG00000168329.12	CX3CR1	chr3	39263494	39281735	protein_coding
ENSG00000154639.17	CXADR	chr21	17512382	17593579	protein_coding
ENSG00000163739.4	CXCL1	chr4	73869393	73871242	protein_coding
ENSG00000169245.5	CXCL10	chr4	76021117	76023497	protein_coding
ENSG00000169248.11	CXCL11	chr4	76033682	76041415	protein_coding
ENSG00000107562.15	CXCL12	chr10	44370165	44386493	protein_coding
ENSG00000156234.7	CXCL13	chr4	77511753	77611834	protein_coding
ENSG00000145824.11	CXCL14	chr5	135570679	135579279	protein_coding
ENSG00000161921.13	CXCL16	chr17	4733526	4739922	protein_coding
ENSG00000189377.7	CXCL17	chr19	42428288	42443048	protein_coding
ENSG00000081041.8	CXCL2	chr4	74097035	74099293	protein_coding
ENSG00000163734.4	CXCL3	chr4	74036589	74038807	protein_coding
ENSG00000163735.6	CXCL5	chr4	73995642	73998779	protein_coding
ENSG00000124875.8	CXCL6	chr4	73836497	73849064	protein_coding
ENSG00000169429.9	CXCL8	chr4	73740506	73743716	protein_coding
ENSG00000138755.5	CXCL9	chr4	76001275	76007488	protein_coding
ENSG00000163464.7	CXCR1	chr2	218162845	218166995	protein_coding
ENSG00000180871.6	CXCR2	chr2	218125289	218137253	protein_coding
ENSG00000186810.7	CXCR3	chrX	71615916	71618517	protein_coding
ENSG00000121966.6	CXCR4	chr2	136114349	136118165	protein_coding
ENSG00000160683.4	CXCR5	chr11	118883766	118897799	protein_coding
ENSG00000172215.5	CXCR6	chr3	45940933	45948353	protein_coding
ENSG00000120280.5	CXorf21	chrX	30558824	30577844	protein_coding
ENSG00000173681.15	CXorf23	chrX	19912860	19970298	protein_coding
ENSG00000147113.15	CXorf36	chrX	45148374	45200901	protein_coding
ENSG00000185753.11	CXorf38	chrX	40626921	40647554	protein_coding
ENSG00000197620.9	CXorf40A	chrX	149540355	149550510	protein_coding
ENSG00000197021.7	CXorf40B	chrX	149929527	149938811	protein_coding
ENSG00000215113.6	CXorf49B	chrX	71763424	71767204	protein_coding
ENSG00000224440.1	CXorf51A	chrX	146814106	146814726	protein_coding
ENSG00000018610.12	CXorf56	chrX	119538149	119565408	protein_coding
ENSG00000147231.12	CXorf57	chrX	106611930	106679442	protein_coding
ENSG00000165182.9	CXorf58	chrX	23907801	23939507	protein_coding
ENSG00000204165.5	CXorf65	chrX	71103889	71106788	protein_coding
ENSG00000203933.2	CXorf66	chrX	139955725	139965520	protein_coding
ENSG00000187690.3	CXorf67	chrX	51406915	51408843	protein_coding
ENSG00000154832.13	CXXC1	chr18	50282343	50288304	protein_coding
ENSG00000168772.10	CXXC4	chr4	104468312	104494901	protein_coding
ENSG00000171604.10	CXXC5	chr5	139647299	139683882	protein_coding
ENSG00000008283.14	CYB561	chr17	63432304	63446378	protein_coding
ENSG00000162144.8	CYB561A3	chr11	61348745	61362299	protein_coding
ENSG00000174151.13	CYB561D1	chr1	109494052	109502932	protein_coding
ENSG00000114395.9	CYB561D2	chr3	50350695	50358460	protein_coding
ENSG00000271858.4	CYB561D2	chr3	50365334	50368197	protein_coding
ENSG00000166347.17	CYB5A	chr18	74250847	74292016	protein_coding
ENSG00000103018.15	CYB5B	chr16	69424525	69466266	protein_coding
ENSG00000182224.10	CYB5D1	chr17	7857746	7862282	protein_coding
ENSG00000167740.8	CYB5D2	chr17	4143168	4187310	protein_coding
ENSG00000159348.11	CYB5R1	chr1	202961869	202967280	protein_coding
ENSG00000166394.13	CYB5R2	chr11	7665100	7677222	protein_coding
ENSG00000100243.19	CYB5R3	chr22	42617840	42649568	protein_coding
ENSG00000065615.12	CYB5R4	chr6	83859643	83967424	protein_coding
ENSG00000215883.8	CYB5RL	chr1	54172336	54200036	protein_coding
ENSG00000051523.9	CYBA	chr16	88643283	88651152	protein_coding
ENSG00000165168.7	CYBB	chrX	37780011	37813461	protein_coding
ENSG00000071967.10	CYBRD1	chr2	171522247	171558133	protein_coding
ENSG00000179091.4	CYC1	chr8	144095027	144097525	protein_coding
ENSG00000172115.7	CYCS	chr7	25120091	25125361	protein_coding
ENSG00000273749.3	CYFIP1	chr15	22867052	22981063	protein_coding
ENSG00000055163.17	CYFIP2	chr5	157266079	157395595	protein_coding
ENSG00000161544.8	CYGB	chr17	76527356	76551175	protein_coding
ENSG00000187954.11	CYHR1	chr8	144449582	144465677	protein_coding
ENSG00000183035.11	CYLC1	chrX	83861126	83886699	protein_coding
ENSG00000155833.13	CYLC2	chr9	102995311	103018488	protein_coding
ENSG00000083799.16	CYLD	chr16	50742050	50801935	protein_coding
ENSG00000140459.16	CYP11A1	chr15	74337759	74367740	protein_coding
ENSG00000160882.10	CYP11B1	chr8	142872356	142879846	protein_coding
ENSG00000179142.2	CYP11B2	chr8	142910559	142917843	protein_coding
ENSG00000148795.5	CYP17A1	chr10	102830531	102837533	protein_coding
ENSG00000137869.12	CYP19A1	chr15	51208057	51338610	protein_coding
ENSG00000140465.12	CYP1A1	chr15	74719542	74725610	protein_coding
ENSG00000140505.6	CYP1A2	chr15	74748844	74756202	protein_coding
ENSG00000138061.10	CYP1B1	chr2	38066973	38109902	protein_coding
ENSG00000119004.13	CYP20A1	chr2	203238449	203305840	protein_coding
ENSG00000231852.5	CYP21A2	chr6	32038265	32041670	protein_coding
ENSG00000019186.8	CYP24A1	chr20	54153449	54173973	protein_coding
ENSG00000095596.10	CYP26A1	chr10	93073475	93077890	protein_coding
ENSG00000003137.7	CYP26B1	chr2	72129238	72148038	protein_coding
ENSG00000187553.7	CYP26C1	chr10	93060808	93069536	protein_coding
ENSG00000135929.7	CYP27A1	chr2	218781749	218815293	protein_coding
ENSG00000111012.8	CYP27B1	chr12	57762334	57768986	protein_coding
ENSG00000186684.11	CYP27C1	chr2	127184120	127220078	protein_coding
ENSG00000197838.4	CYP2A13	chr19	41088472	41096195	protein_coding
ENSG00000255974.5	CYP2A6	chr19	40843538	40882210	protein_coding
ENSG00000198077.9	CYP2A7	chr19	40875439	40882752	protein_coding
ENSG00000197408.7	CYP2B6	chr19	40991299	41018398	protein_coding
ENSG00000108242.11	CYP2C18	chr10	94683621	94736190	protein_coding
ENSG00000165841.8	CYP2C19	chr10	94762624	94853260	protein_coding
ENSG00000138115.12	CYP2C8	chr10	95036772	95069497	protein_coding
ENSG00000138109.9	CYP2C9	chr10	94938658	94989390	protein_coding
ENSG00000130649.8	CYP2E1	chr10	133520406	133561220	protein_coding
ENSG00000197446.7	CYP2F1	chr19	41114432	41128366	protein_coding
ENSG00000134716.8	CYP2J2	chr1	59893308	59926790	protein_coding
ENSG00000186104.9	CYP2R1	chr11	14877440	14892252	protein_coding
ENSG00000167600.12	CYP2S1	chr19	41193049	41207539	protein_coding
ENSG00000155016.16	CYP2U1	chr4	107931369	107953457	protein_coding
ENSG00000073067.12	CYP2W1	chr7	983199	989640	protein_coding
ENSG00000146233.6	CYP39A1	chr6	46549580	46652830	protein_coding
ENSG00000160868.13	CYP3A4	chr7	99756960	99784265	protein_coding
ENSG00000021461.15	CYP3A43	chr7	99828013	99866102	protein_coding
ENSG00000106258.12	CYP3A5	chr7	99648194	99679998	protein_coding
ENSG00000160870.11	CYP3A7	chr7	99684679	99735196	protein_coding
ENSG00000036530.7	CYP46A1	chr14	99684304	99727301	protein_coding
ENSG00000187048.11	CYP4A11	chr1	46929177	46941484	protein_coding
ENSG00000162365.10	CYP4A22	chr1	47137435	47149741	protein_coding
ENSG00000142973.11	CYP4B1	chr1	46757838	46819413	protein_coding
ENSG00000171903.15	CYP4F11	chr19	15912367	15934867	protein_coding
ENSG00000186204.13	CYP4F12	chr19	15672757	15697174	protein_coding
ENSG00000186115.11	CYP4F2	chr19	15878023	15898120	protein_coding
ENSG00000171954.11	CYP4F22	chr19	15508493	15552317	protein_coding
ENSG00000186529.13	CYP4F3	chr19	15615617	15662825	protein_coding
ENSG00000186526.11	CYP4F8	chr19	15615218	15630638	protein_coding
ENSG00000145476.14	CYP4V2	chr4	186191520	186213456	protein_coding
ENSG00000186377.7	CYP4X1	chr1	47023568	47050751	protein_coding
ENSG00000186160.4	CYP4Z1	chr1	47067488	47118319	protein_coding
ENSG00000001630.14	CYP51A1	chr7	92112151	92142952	protein_coding
ENSG00000167910.3	CYP7A1	chr8	58490178	58500236	protein_coding
ENSG00000172817.3	CYP7B1	chr8	64587763	64798761	protein_coding
ENSG00000180432.5	CYP8B1	chr3	42856005	42876165	protein_coding
ENSG00000142871.14	CYR61	chr1	85580761	85583962	protein_coding
ENSG00000205795.4	CYS1	chr2	10056780	10080944	protein_coding
ENSG00000173198.5	CYSLTR1	chrX	78271464	78327691	protein_coding
ENSG00000152207.6	CYSLTR2	chr13	48653711	48711226	protein_coding
ENSG00000197191.4	CYSRT1	chr9	137224635	137226311	protein_coding
ENSG00000120306.8	CYSTM1	chr5	140174642	140282052	protein_coding
ENSG00000108669.15	CYTH1	chr17	78674048	78782297	protein_coding
ENSG00000105443.12	CYTH2	chr19	48469032	48482314	protein_coding
ENSG00000008256.14	CYTH3	chr7	6161776	6272644	protein_coding
ENSG00000100055.19	CYTH4	chr22	37282027	37315345	protein_coding
ENSG00000115165.8	CYTIP	chr2	157414619	157488961	protein_coding
ENSG00000170891.9	CYTL1	chr4	5014586	5019472	protein_coding
ENSG00000166265.10	CYYR1	chr21	26466209	26573284	protein_coding
ENSG00000180902.15	D2HGDH	chr2	241734579	241768816	protein_coding
ENSG00000100592.14	DAAM1	chr14	59188646	59371405	protein_coding
ENSG00000146122.15	DAAM2	chr6	39792366	39904877	protein_coding
ENSG00000173406.14	DAB1	chr1	56994778	58546734	protein_coding
ENSG00000153071.13	DAB2	chr5	39371675	39462300	protein_coding
ENSG00000136848.15	DAB2IP	chr9	121567057	121785530	protein_coding
ENSG00000276644.3	DACH1	chr13	71437966	71867192	protein_coding
ENSG00000126733.19	DACH2	chrX	86148458	86832604	protein_coding
ENSG00000165617.13	DACT1	chr14	58633967	58648321	protein_coding
ENSG00000164488.10	DACT2	chr6	168292830	168319754	protein_coding
ENSG00000197380.9	DACT3	chr19	46647612	46661138	protein_coding
ENSG00000129562.9	DAD1	chr14	22564905	22589269	protein_coding
ENSG00000173402.10	DAG1	chr3	49468703	49535618	protein_coding
ENSG00000134780.8	DAGLA	chr11	61680433	61747001	protein_coding
ENSG00000164535.13	DAGLB	chr7	6409126	6484190	protein_coding
ENSG00000178149.15	DALRD3	chr3	49015488	49022293	protein_coding
ENSG00000179284.5	DAND5	chr19	12965159	12974762	protein_coding
ENSG00000110887.6	DAO	chr12	108858932	108901043	protein_coding
ENSG00000182346.16	DAOA	chr13	105465867	105491034	protein_coding
ENSG00000112977.14	DAP	chr5	10679230	10761272	protein_coding
ENSG00000132676.14	DAP3	chr1	155687960	155739010	protein_coding
ENSG00000196730.11	DAPK1	chr9	87497228	87708633	protein_coding
ENSG00000035664.10	DAPK2	chr15	63907036	64072033	protein_coding
ENSG00000167657.10	DAPK3	chr19	3958453	3971123	protein_coding
ENSG00000163331.9	DAPL1	chr2	158795317	158862958	protein_coding
ENSG00000070190.11	DAPP1	chr4	99816833	99870154	protein_coding
ENSG00000115866.9	DARS	chr2	135906677	135986100	protein_coding
ENSG00000117593.9	DARS2	chr1	173824503	173858546	protein_coding
ENSG00000123977.8	DAW1	chr2	227871054	227924344	protein_coding
ENSG00000204209.9	DAXX	chr6	33318558	33329269	protein_coding
ENSG00000205944.10	DAZ2	chrY	23219434	23291356	protein_coding
ENSG00000187191.13	DAZ3	chrY	24763069	24813492	protein_coding
ENSG00000205916.9	DAZ4	chrY	24833820	24907040	protein_coding
ENSG00000071626.15	DAZAP1	chr19	1407569	1435687	protein_coding
ENSG00000183283.14	DAZAP2	chr12	51238292	51271362	protein_coding
ENSG00000092345.12	DAZL	chr3	16586792	16670306	protein_coding
ENSG00000006634.6	DBF4	chr7	87876216	87909541	protein_coding
ENSG00000161692.16	DBF4B	chr17	44708608	44752264	protein_coding
ENSG00000123454.9	DBH	chr9	133636360	133659344	protein_coding
ENSG00000155368.15	DBI	chr2	119366921	119372560	protein_coding
ENSG00000113758.12	DBN1	chr5	177456608	177474401	protein_coding
ENSG00000003249.12	DBNDD1	chr16	90004865	90020128	protein_coding
ENSG00000244274.6	DBNDD2	chr20	45406057	45410610	protein_coding
ENSG00000136279.17	DBNL	chr7	44044640	44069456	protein_coding
ENSG00000105516.9	DBP	chr19	48630030	48637438	protein_coding
ENSG00000138231.11	DBR1	chr3	138161012	138174949	protein_coding
ENSG00000137992.13	DBT	chr1	100186919	100249834	protein_coding
ENSG00000109851.6	DBX1	chr11	20156155	20160613	protein_coding
ENSG00000185610.6	DBX2	chr12	45014672	45051099	protein_coding
ENSG00000122741.14	DCAF10	chr9	37800502	37867666	protein_coding
ENSG00000100897.16	DCAF11	chr14	24114195	24125242	protein_coding
ENSG00000198876.11	DCAF12	chr9	34086387	34127399	protein_coding
ENSG00000198889.4	DCAF12L1	chrX	126549383	126552851	protein_coding
ENSG00000198354.5	DCAF12L2	chrX	126164531	126165951	protein_coding
ENSG00000164934.12	DCAF13	chr8	103414714	103443453	protein_coding
ENSG00000132017.9	DCAF15	chr19	13952492	13961449	protein_coding
ENSG00000163257.9	DCAF16	chr4	17800655	17810758	protein_coding
ENSG00000115827.12	DCAF17	chr2	171434217	171485052	protein_coding
ENSG00000119599.15	DCAF4	chr14	72926332	72959703	protein_coding
ENSG00000182308.6	DCAF4L1	chr4	41981696	41986467	protein_coding
ENSG00000176566.4	DCAF4L2	chr8	87870743	87874068	protein_coding
ENSG00000139990.16	DCAF5	chr14	69050881	69153150	protein_coding
ENSG00000143164.14	DCAF6	chr1	167935783	168075843	protein_coding
ENSG00000136485.13	DCAF7	chr17	63550461	63594266	protein_coding
ENSG00000132716.17	DCAF8	chr1	160215715	160262531	protein_coding
ENSG00000226372.2	DCAF8L1	chrX	27977993	27981355	protein_coding
ENSG00000189186.9	DCAF8L2	chrX	27590382	27748821	protein_coding
ENSG00000172992.10	DCAKD	chr17	45023340	45061109	protein_coding
ENSG00000251380.3	DCANP1	chr5	135444214	135447348	protein_coding
ENSG00000164465.17	DCBLD1	chr6	117453817	117569858	protein_coding
ENSG00000057019.14	DCBLD2	chr3	98795941	98901689	protein_coding
ENSG00000187323.10	DCC	chr18	52340172	53535903	protein_coding
ENSG00000161634.10	DCD	chr12	54644591	54648493	protein_coding
ENSG00000170959.13	DCDC1	chr11	30830369	31369810	protein_coding
ENSG00000146038.10	DCDC2	chr6	24171756	24358052	protein_coding
ENSG00000222046.2	DCDC2B	chr1	32209094	32216196	protein_coding
ENSG00000214866.6	DCDC2C	chr2	3703592	3847408	protein_coding
ENSG00000166341.7	DCHS1	chr11	6621323	6655854	protein_coding
ENSG00000197410.11	DCHS2	chr4	154232037	154491716	protein_coding
ENSG00000156136.8	DCK	chr4	70992538	71030914	protein_coding
ENSG00000133083.13	DCLK1	chr13	35768652	36131306	protein_coding
ENSG00000170390.13	DCLK2	chr4	150078274	150257457	protein_coding
ENSG00000163673.6	DCLK3	chr3	36712422	36739861	protein_coding
ENSG00000198924.6	DCLRE1A	chr10	113834725	113854383	protein_coding
ENSG00000118655.4	DCLRE1B	chr1	113905141	113914086	protein_coding
ENSG00000152457.16	DCLRE1C	chr10	14897359	14954432	protein_coding
ENSG00000011465.15	DCN	chr12	91140484	91183123	protein_coding
ENSG00000272886.4	DCP1A	chr3	53283428	53347610	protein_coding
ENSG00000151065.12	DCP1B	chr12	1946054	2004535	protein_coding
ENSG00000172795.14	DCP2	chr5	112976702	113020970	protein_coding
ENSG00000110063.7	DCPS	chr11	126303752	126345749	protein_coding
ENSG00000163357.9	DCST1	chr1	155033824	155050930	protein_coding
ENSG00000163354.13	DCST2	chr1	155018520	155033781	protein_coding
ENSG00000164935.5	DCSTAMP	chr8	104339087	104356689	protein_coding
ENSG00000080166.14	DCT	chr13	94436808	94479682	protein_coding
ENSG00000129187.13	DCTD	chr4	182890060	182917936	protein_coding
ENSG00000204843.11	DCTN1	chr2	74361154	74392087	protein_coding
ENSG00000175203.14	DCTN2	chr12	57530102	57547331	protein_coding
ENSG00000137100.14	DCTN3	chr9	34613545	34620523	protein_coding
ENSG00000132912.11	DCTN4	chr5	150708440	150759109	protein_coding
ENSG00000166847.8	DCTN5	chr16	23641392	23677455	protein_coding
ENSG00000104671.6	DCTN6	chr8	30156297	30183640	protein_coding
ENSG00000179958.7	DCTPP1	chr16	30423619	30430075	protein_coding
ENSG00000043093.12	DCUN1D1	chr3	182938074	182985953	protein_coding
ENSG00000150401.13	DCUN1D2	chr13	113455819	113490952	protein_coding
ENSG00000188215.8	DCUN1D3	chr16	20854925	20900384	protein_coding
ENSG00000109184.13	DCUN1D4	chr4	51843000	51916837	protein_coding
ENSG00000137692.10	DCUN1D5	chr11	103062076	103092215	protein_coding
ENSG00000077279.15	DCX	chrX	111293780	111412375	protein_coding
ENSG00000169738.6	DCXR	chr17	82035136	82037732	protein_coding
ENSG00000130311.9	DDA1	chr19	17309518	17323301	protein_coding
ENSG00000153904.17	DDAH1	chr1	85318481	85578363	protein_coding
ENSG00000213722.7	DDAH2	chr6	31727038	31730617	protein_coding
ENSG00000167986.12	DDB1	chr11	61299451	61342596	protein_coding
ENSG00000134574.10	DDB2	chr11	47214465	47239240	protein_coding
ENSG00000132437.16	DDC	chr7	50458436	50565457	protein_coding
ENSG00000100523.13	DDHD1	chr14	53036745	53153282	protein_coding
ENSG00000085788.12	DDHD2	chr8	38225218	38275558	protein_coding
ENSG00000170967.4	DDI1	chr11	104036580	104039188	protein_coding
ENSG00000165490.11	DDIAS	chr11	82899975	82958277	protein_coding
ENSG00000175197.9	DDIT3	chr12	57516588	57520517	protein_coding
ENSG00000168209.4	DDIT4	chr10	72273920	72276036	protein_coding
ENSG00000145358.5	DDIT4L	chr4	100185870	100190782	protein_coding
ENSG00000181418.7	DDN	chr12	48995149	48999309	protein_coding
ENSG00000203797.8	DDO	chr6	110391771	110415562	protein_coding
ENSG00000244038.8	DDOST	chr1	20651767	20661544	protein_coding
ENSG00000204580.10	DDR1	chr6	30876421	30900156	protein_coding
ENSG00000162733.15	DDR2	chr1	162631373	162787400	protein_coding
ENSG00000198171.11	DDRGK1	chr20	3190350	3204685	protein_coding
ENSG00000099977.12	DDT	chr22	23971365	23980469	protein_coding
ENSG00000099974.7	DDTL	chr22	23966901	23972532	protein_coding
ENSG00000079785.13	DDX1	chr2	15591178	15631111	protein_coding
